date,type,client_id,product_id,quantity,total_amount
2025-01-02,Receipt,,104,8,320.0
2025-01-02,Receipt,,112,2,9.0
2025-01-02,Receipt,,104,6,240.0
2025-01-02,Receipt,,104,13,520.0
2025-01-02,Receipt,,107,4,99.96
2025-01-03,Invoice,79212676.0,106,18,990.0
2025-01-03,Receipt,,109,16,560.0
2025-01-03,Receipt,,107,1,24.99
2025-01-03,Invoice,85758349.0,109,12,420.0
2025-01-03,Receipt,,112,9,40.5
2025-01-03,Receipt,,105,18,1439.82
2025-01-03,Receipt,,103,15,142.5
2025-01-04,Invoice,39711319.0,109,1,35.0
2025-01-04,Receipt,,109,2,70.0
2025-01-04,Invoice,9335534.0,111,8,60.0
2025-01-04,Invoice,11819185.0,109,18,630.0
2025-01-04,Invoice,79212676.0,107,1,24.99
2025-01-04,Receipt,,105,15,1199.85
2025-01-05,Receipt,,112,19,85.5
2025-01-05,Receipt,,110,5,99.95
2025-01-05,Invoice,37028180.0,102,5,4.25
2025-01-05,Receipt,,107,20,499.8
2025-01-05,Receipt,,110,10,199.9
2025-01-05,Receipt,,111,9,67.5
2025-01-05,Receipt,,103,15,142.5
2025-01-05,Receipt,,106,8,440.0
2025-01-06,Receipt,,107,11,274.89
2025-01-06,Receipt,,106,9,495.0
2025-01-06,Receipt,,105,17,1359.83
2025-01-06,Invoice,64119726.0,103,6,57.0
2025-01-07,Receipt,,112,3,13.5
2025-01-07,Receipt,,109,3,105.0
2025-01-07,Receipt,,103,5,47.5
2025-01-07,Receipt,,105,6,479.94
2025-01-07,Invoice,74252420.0,106,2,110.0
2025-01-07,Receipt,,104,19,760.0
2025-01-07,Invoice,42436584.0,107,14,349.86
2025-01-08,Receipt,,104,11,440.0
2025-01-08,Receipt,,101,17,144.5
2025-01-08,Invoice,30725714.0,108,1,14.5
2025-01-08,Receipt,,107,10,249.9
2025-01-09,Invoice,81259008.0,104,2,80.0
2025-01-09,Receipt,,102,8,6.8
2025-01-09,Receipt,,101,11,93.5
2025-01-09,Receipt,,103,6,57.0
2025-01-10,Receipt,,102,6,5.1
2025-01-10,Receipt,,103,15,142.5
2025-01-10,Receipt,,111,5,37.5
2025-01-10,Invoice,98860009.0,106,12,660.0
2025-01-10,Receipt,,112,12,54.0
2025-01-10,Receipt,,112,15,67.5
2025-01-10,Invoice,27760841.0,112,17,76.5
2025-01-10,Invoice,88725654.0,108,3,43.5
2025-01-11,Invoice,78270025.0,111,1,7.5
2025-01-11,Receipt,,112,2,9.0
2025-01-11,Receipt,,111,5,37.5
2025-01-11,Invoice,85758349.0,108,4,58.0
2025-01-11,Invoice,37028180.0,102,10,8.5
2025-01-11,Receipt,,103,1,9.5
2025-01-11,Receipt,,106,19,1045.0
2025-01-12,Receipt,,102,12,10.2
2025-01-12,Receipt,,102,16,13.6
2025-01-12,Receipt,,110,14,279.86
2025-01-12,Receipt,,107,3,74.97
2025-01-12,Invoice,88725654.0,106,17,935.0
2025-01-12,Invoice,56581473.0,111,8,60.0
2025-01-13,Receipt,,109,4,140.0
2025-01-13,Receipt,,112,5,22.5
2025-01-13,Receipt,,108,9,130.5
2025-01-14,Receipt,,103,15,142.5
2025-01-14,Receipt,,111,5,37.5
2025-01-14,Invoice,45540424.0,102,20,17.0
2025-01-14,Receipt,,112,12,54.0
2025-01-14,Receipt,,112,16,72.0
2025-01-14,Invoice,89774697.0,107,18,449.82
2025-01-14,Receipt,,110,4,79.96
2025-01-14,Receipt,,112,6,27.0
2025-01-14,Receipt,,105,11,879.89
2025-01-15,Invoice,42133044.0,112,7,31.5
2025-01-15,Invoice,72148284.0,107,2,49.98
2025-01-15,Receipt,,110,13,259.87
2025-01-15,Receipt,,102,15,12.75
2025-01-15,Receipt,,102,18,15.3
2025-01-16,Invoice,84525678.0,107,11,274.89
2025-01-16,Receipt,,106,10,550.0
2025-01-16,Receipt,,110,19,379.81
2025-01-16,Receipt,,112,3,13.5
2025-01-16,Receipt,,101,14,119.0
2025-01-16,Invoice,42436584.0,110,5,99.95
2025-01-16,Receipt,,105,4,319.96
2025-01-16,Invoice,59345683.0,102,17,14.45
2025-01-16,Receipt,,104,12,480.0
2025-01-16,Receipt,,110,13,259.87
2025-01-17,Receipt,,111,20,150.0
2025-01-17,Receipt,,105,5,399.95
2025-01-17,Invoice,8004482.0,109,8,280.0
2025-01-18,Receipt,,110,3,59.97
2025-01-18,Receipt,,109,3,105.0
2025-01-18,Invoice,56581473.0,112,10,45.0
2025-01-18,Invoice,14508768.0,104,13,520.0
2025-01-18,Receipt,,111,10,75.0
2025-01-18,Receipt,,107,20,499.8
2025-01-18,Receipt,,106,20,1100.0
2025-01-18,Receipt,,103,20,190.0
2025-01-18,Invoice,56379329.0,107,20,499.8
2025-01-19,Receipt,,101,11,93.5
2025-01-19,Receipt,,105,15,1199.85
2025-01-19,Invoice,66344695.0,102,13,11.05
2025-01-19,Receipt,,111,2,15.0
2025-01-19,Receipt,,110,9,179.91
2025-01-19,Receipt,,101,9,76.5
2025-01-19,Receipt,,109,2,70.0
2025-01-19,Invoice,37388792.0,111,11,82.5
2025-01-20,Receipt,,106,13,715.0
2025-01-20,Invoice,10752378.0,104,17,680.0
2025-01-20,Receipt,,112,4,18.0
2025-01-20,Receipt,,107,15,374.85
2025-01-20,Invoice,37028180.0,108,12,174.0
2025-01-20,Invoice,92747083.0,106,13,715.0
2025-01-20,Invoice,4308421.0,110,5,99.95
2025-01-21,Receipt,,108,8,116.0
2025-01-21,Receipt,,109,18,630.0
2025-01-21,Receipt,,102,20,17.0
2025-01-21,Invoice,9335534.0,102,4,3.4
2025-01-21,Invoice,89774697.0,104,10,400.0
2025-01-21,Receipt,,103,8,76.0
2025-01-21,Invoice,79089901.0,101,19,161.5
2025-01-22,Receipt,,110,20,399.8
2025-01-22,Invoice,10752378.0,101,9,76.5
2025-01-22,Receipt,,102,19,16.15
2025-01-22,Receipt,,105,20,1599.8
2025-01-22,Receipt,,104,4,160.0
2025-01-22,Receipt,,102,1,0.85
2025-01-23,Receipt,,112,14,63.0
2025-01-23,Receipt,,104,10,400.0
2025-01-23,Invoice,99159520.0,107,16,399.84
2025-01-23,Receipt,,109,6,210.0
2025-01-23,Invoice,89774697.0,101,20,170.0
2025-01-23,Receipt,,101,18,153.0
2025-01-23,Receipt,,101,6,51.0
2025-01-23,Receipt,,108,15,217.5
2025-01-23,Invoice,27888820.0,112,5,22.5
2025-01-24,Receipt,,111,16,120.0
2025-01-24,Receipt,,101,12,102.0
2025-01-24,Receipt,,105,13,1039.87
2025-01-24,Receipt,,112,14,63.0
2025-01-24,Invoice,53826716.0,104,6,240.0
2025-01-24,Invoice,37388792.0,108,19,275.5
2025-01-25,Invoice,72148284.0,101,7,59.5
2025-01-25,Invoice,11819185.0,101,20,170.0
2025-01-25,Receipt,,108,6,87.0
2025-01-25,Receipt,,102,3,2.55
2025-01-25,Invoice,27760841.0,106,13,715.0
2025-01-26,Receipt,,112,4,18.0
2025-01-26,Invoice,8004482.0,112,14,63.0
2025-01-26,Receipt,,109,10,350.0
2025-01-27,Receipt,,106,17,935.0
2025-01-27,Invoice,91858555.0,110,1,19.99
2025-01-27,Receipt,,107,8,199.92
2025-01-27,Receipt,,105,7,559.93
2025-01-27,Receipt,,109,7,245.0
2025-01-27,Invoice,85758349.0,106,19,1045.0
2025-01-27,Receipt,,111,5,37.5
2025-01-27,Receipt,,103,4,38.0
2025-01-27,Invoice,35495029.0,110,12,239.88
2025-01-27,Receipt,,107,8,199.92
2025-01-28,Invoice,44349361.0,105,14,1119.86
2025-01-28,Receipt,,102,3,2.55
2025-01-28,Invoice,59345683.0,105,1,79.99
2025-01-28,Invoice,4180968.0,107,8,199.92
2025-01-28,Invoice,37388792.0,111,9,67.5
2025-01-29,Invoice,37388792.0,103,4,38.0
2025-01-29,Receipt,,106,11,605.0
2025-01-29,Receipt,,106,10,550.0
2025-01-29,Receipt,,101,20,170.0
2025-01-29,Receipt,,102,14,11.9
2025-01-30,Invoice,21127115.0,108,19,275.5
2025-01-30,Invoice,72148284.0,105,8,639.92
2025-01-30,Receipt,,112,17,76.5
2025-01-31,Invoice,53826716.0,103,18,171.0
2025-01-31,Receipt,,102,11,9.35
2025-01-31,Receipt,,101,4,34.0
2025-01-31,Invoice,72148284.0,112,6,27.0
2025-01-31,Receipt,,102,4,3.4
2025-01-31,Invoice,89774697.0,104,4,160.0
2025-01-31,Receipt,,102,12,10.2
2025-01-31,Invoice,30725714.0,112,16,72.0
2025-01-31,Invoice,37028180.0,111,1,7.5
2025-01-31,Invoice,98860009.0,107,17,424.83
2025-01-31,Receipt,,111,13,97.5
2025-01-31,Receipt,,106,12,660.0
2025-01-31,Receipt,,112,20,90.0
2025-02-01,Receipt,,112,1,4.5
2025-02-01,Receipt,,104,12,480.0
2025-02-01,Receipt,,111,13,97.5
2025-02-01,Invoice,35495029.0,111,14,105.0
2025-02-01,Receipt,,101,17,144.5
2025-02-01,Receipt,,106,5,275.0
2025-02-01,Receipt,,108,15,217.5
2025-02-01,Invoice,88725654.0,103,16,152.0
2025-02-02,Receipt,,107,9,224.91
2025-02-02,Receipt,,107,19,474.81
2025-02-02,Receipt,,101,2,17.0
2025-02-02,Invoice,59345683.0,101,13,110.5
2025-02-02,Receipt,,105,10,799.9
2025-02-02,Invoice,92747083.0,102,13,11.05
2025-02-02,Receipt,,110,20,399.8
2025-02-02,Receipt,,103,2,19.0
2025-02-02,Receipt,,102,10,8.5
2025-02-02,Invoice,37388792.0,112,3,13.5
2025-02-02,Invoice,88725654.0,111,4,30.0
2025-02-03,Invoice,64119726.0,108,7,101.5
2025-02-03,Receipt,,112,20,90.0
2025-02-03,Receipt,,104,4,160.0
2025-02-03,Receipt,,109,16,560.0
2025-02-03,Receipt,,111,9,67.5
2025-02-03,Receipt,,101,9,76.5
2025-02-03,Receipt,,104,3,120.0
2025-02-03,Receipt,,102,9,7.65
2025-02-03,Receipt,,104,8,320.0
2025-02-04,Receipt,,112,3,13.5
2025-02-04,Invoice,56379329.0,108,17,246.5
2025-02-04,Receipt,,105,16,1279.84
2025-02-04,Receipt,,102,3,2.55
2025-02-04,Receipt,,106,20,1100.0
2025-02-04,Receipt,,112,16,72.0
2025-02-04,Invoice,27888820.0,111,9,67.5
2025-02-05,Receipt,,111,20,150.0
2025-02-05,Receipt,,112,5,22.5
2025-02-05,Receipt,,104,19,760.0
2025-02-05,Receipt,,107,1,24.99
2025-02-05,Receipt,,101,9,76.5
2025-02-05,Receipt,,104,5,200.0
2025-02-05,Receipt,,108,8,116.0
2025-02-06,Receipt,,104,9,360.0
2025-02-06,Receipt,,109,10,350.0
2025-02-06,Receipt,,111,12,90.0
2025-02-06,Receipt,,107,6,149.94
2025-02-06,Receipt,,101,17,144.5
2025-02-06,Invoice,30725714.0,101,6,51.0
2025-02-07,Receipt,,106,4,220.0
2025-02-07,Receipt,,106,5,275.0
2025-02-07,Invoice,6323852.0,108,3,43.5
2025-02-07,Receipt,,106,12,660.0
2025-02-07,Receipt,,102,18,15.3
2025-02-07,Receipt,,108,3,43.5
2025-02-07,Invoice,9335534.0,101,12,102.0
2025-02-08,Receipt,,109,7,245.0
2025-02-08,Receipt,,103,18,171.0
2025-02-08,Invoice,89774697.0,111,11,82.5
2025-02-08,Receipt,,101,5,42.5
2025-02-08,Invoice,17637794.0,105,4,319.96
2025-02-08,Invoice,99159520.0,112,18,81.0
2025-02-08,Invoice,21127115.0,106,20,1100.0
2025-02-08,Receipt,,104,16,640.0
2025-02-08,Receipt,,106,1,55.0
2025-02-08,Receipt,,104,5,200.0
2025-02-09,Receipt,,112,6,27.0
2025-02-09,Invoice,63709724.0,102,4,3.4
2025-02-09,Receipt,,102,3,2.55
2025-02-09,Invoice,44349361.0,108,1,14.5
2025-02-09,Receipt,,106,8,440.0
2025-02-09,Receipt,,103,8,76.0
2025-02-09,Receipt,,101,11,93.5
2025-02-09,Invoice,56581473.0,106,8,440.0
2025-02-09,Receipt,,109,11,385.0
2025-02-09,Invoice,29597483.0,110,20,399.8
2025-02-09,Invoice,56379329.0,107,15,374.85
2025-02-10,Invoice,66344695.0,102,9,7.65
2025-02-10,Receipt,,105,17,1359.83
2025-02-10,Invoice,42436584.0,104,10,400.0
2025-02-10,Receipt,,104,1,40.0
2025-02-10,Invoice,27888820.0,112,17,76.5
2025-02-10,Invoice,56379329.0,102,20,17.0
2025-02-11,Receipt,,111,19,142.5
2025-02-11,Receipt,,109,8,280.0
2025-02-11,Invoice,27760841.0,101,8,68.0
2025-02-11,Receipt,,106,4,220.0
2025-02-11,Receipt,,108,8,116.0
2025-02-12,Receipt,,101,12,102.0
2025-02-12,Receipt,,101,11,93.5
2025-02-12,Invoice,37388792.0,105,10,799.9
2025-02-12,Invoice,66344695.0,110,4,79.96
2025-02-12,Receipt,,102,12,10.2
2025-02-13,Invoice,85758349.0,102,19,16.15
2025-02-13,Receipt,,106,3,165.0
2025-02-13,Invoice,9335534.0,101,10,85.0
2025-02-13,Invoice,85822412.0,111,13,97.5
2025-02-13,Invoice,10752378.0,111,19,142.5
2025-02-13,Receipt,,104,11,440.0
2025-02-13,Invoice,37388792.0,107,17,424.83
2025-02-13,Invoice,71969657.0,102,4,3.4
2025-02-14,Receipt,,103,19,180.5
2025-02-14,Receipt,,108,13,188.5
2025-02-14,Receipt,,103,8,76.0
2025-02-14,Receipt,,107,12,299.88
2025-02-14,Receipt,,111,5,37.5
2025-02-14,Receipt,,109,2,70.0
2025-02-14,Receipt,,108,13,188.5
2025-02-14,Invoice,88725654.0,111,14,105.0
2025-02-14,Receipt,,103,19,180.5
2025-02-15,Invoice,79212676.0,103,14,133.0
2025-02-15,Receipt,,107,6,149.94
2025-02-15,Invoice,85822412.0,105,2,159.98
2025-02-15,Receipt,,105,17,1359.83
2025-02-15,Receipt,,110,9,179.91
2025-02-15,Invoice,42133044.0,111,20,150.0
2025-02-15,Receipt,,108,9,130.5
2025-02-15,Receipt,,106,18,990.0
2025-02-15,Invoice,84525678.0,112,8,36.0
2025-02-15,Invoice,88725654.0,106,1,55.0
2025-02-15,Invoice,81415657.0,104,7,280.0
2025-02-16,Receipt,,107,3,74.97
2025-02-16,Invoice,64119726.0,104,7,280.0
2025-02-16,Receipt,,103,2,19.0
2025-02-16,Receipt,,109,19,665.0
2025-02-16,Receipt,,106,19,1045.0
2025-02-16,Receipt,,104,4,160.0
2025-02-16,Receipt,,110,20,399.8
2025-02-17,Invoice,89774697.0,111,15,112.5
2025-02-17,Receipt,,111,18,135.0
2025-02-17,Receipt,,112,17,76.5
2025-02-17,Receipt,,109,20,700.0
2025-02-17,Invoice,84525678.0,112,20,90.0
2025-02-17,Receipt,,102,14,11.9
2025-02-17,Invoice,35495029.0,104,4,160.0
2025-02-18,Invoice,29597483.0,105,14,1119.86
2025-02-18,Receipt,,110,6,119.94
2025-02-18,Receipt,,104,3,120.0
2025-02-18,Invoice,79212676.0,110,10,199.9
2025-02-18,Receipt,,108,16,232.0
2025-02-19,Receipt,,105,12,959.88
2025-02-19,Invoice,21127115.0,108,6,87.0
2025-02-19,Invoice,85758349.0,104,14,560.0
2025-02-19,Receipt,,105,11,879.89
2025-02-19,Receipt,,105,16,1279.84
2025-02-19,Receipt,,104,16,640.0
2025-02-20,Receipt,,101,5,42.5
2025-02-20,Invoice,64119726.0,102,11,9.35
2025-02-20,Receipt,,112,4,18.0
2025-02-20,Receipt,,110,3,59.97
2025-02-20,Receipt,,102,13,11.05
2025-02-20,Receipt,,112,1,4.5
2025-02-20,Receipt,,103,13,123.5
2025-02-21,Receipt,,101,10,85.0
2025-02-21,Invoice,42436584.0,103,19,180.5
2025-02-21,Receipt,,107,3,74.97
2025-02-22,Receipt,,112,3,13.5
2025-02-22,Receipt,,112,1,4.5
2025-02-22,Receipt,,112,16,72.0
2025-02-22,Invoice,74252420.0,110,9,179.91
2025-02-22,Invoice,4308421.0,105,8,639.92
2025-02-22,Invoice,91858555.0,108,3,43.5
2025-02-22,Receipt,,105,19,1519.81
2025-02-22,Receipt,,108,14,203.0
2025-02-22,Invoice,4180968.0,111,7,52.5
2025-02-22,Receipt,,111,2,15.0
2025-02-22,Invoice,35495029.0,111,4,30.0
2025-02-22,Receipt,,105,11,879.89
2025-02-23,Invoice,6323852.0,102,6,5.1
2025-02-23,Receipt,,110,1,19.99
2025-02-23,Receipt,,107,3,74.97
2025-02-23,Receipt,,103,3,28.5
2025-02-23,Receipt,,102,17,14.45
2025-02-23,Receipt,,104,7,280.0
2025-02-24,Receipt,,107,15,374.85
2025-02-24,Receipt,,111,12,90.0
2025-02-24,Receipt,,110,15,299.85
2025-02-24,Invoice,42133044.0,104,14,560.0
2025-02-24,Receipt,,108,15,217.5
2025-02-24,Invoice,37388792.0,106,17,935.0
2025-02-24,Invoice,53826716.0,108,10,145.0
2025-02-25,Receipt,,102,11,9.35
2025-02-25,Receipt,,110,17,339.83
2025-02-25,Receipt,,104,5,200.0
2025-02-25,Invoice,54277800.0,110,13,259.87
2025-02-25,Receipt,,108,9,130.5
2025-02-25,Invoice,35495029.0,110,7,139.93
2025-02-26,Receipt,,101,12,102.0
2025-02-26,Receipt,,110,15,299.85
2025-02-26,Receipt,,109,17,595.0
2025-02-26,Invoice,88725654.0,101,8,68.0
2025-02-27,Receipt,,102,14,11.9
2025-02-27,Invoice,4308421.0,104,7,280.0
2025-02-27,Receipt,,112,18,81.0
2025-02-28,Receipt,,103,2,19.0
2025-02-28,Receipt,,106,5,275.0
2025-02-28,Receipt,,102,18,15.3
2025-02-28,Invoice,88725654.0,101,16,136.0
2025-02-28,Receipt,,108,4,58.0
2025-02-28,Invoice,37388792.0,108,14,203.0
2025-03-01,Invoice,344303.0,109,18,630.0
2025-03-01,Invoice,79212676.0,105,5,399.95
2025-03-01,Receipt,,103,14,133.0
2025-03-01,Invoice,4308421.0,101,14,119.0
2025-03-02,Receipt,,112,13,58.5
2025-03-02,Receipt,,104,9,360.0
2025-03-02,Receipt,,107,15,374.85
2025-03-02,Receipt,,107,12,299.88
2025-03-02,Invoice,8004482.0,104,15,600.0
2025-03-02,Receipt,,107,12,299.88
2025-03-02,Invoice,85758349.0,107,18,449.82
2025-03-02,Invoice,54277800.0,104,12,480.0
2025-03-03,Invoice,79089901.0,110,20,399.8
2025-03-03,Invoice,91858555.0,104,3,120.0
2025-03-03,Receipt,,108,10,145.0
2025-03-03,Receipt,,112,18,81.0
2025-03-04,Receipt,,105,5,399.95
2025-03-04,Invoice,78270025.0,109,11,385.0
2025-03-04,Receipt,,111,16,120.0
2025-03-04,Receipt,,101,18,153.0
2025-03-04,Receipt,,104,1,40.0
2025-03-05,Receipt,,103,18,171.0
2025-03-05,Receipt,,110,18,359.82
2025-03-05,Invoice,27888820.0,105,15,1199.85
2025-03-05,Receipt,,106,14,770.0
2025-03-06,Receipt,,111,14,105.0
2025-03-06,Receipt,,111,11,82.5
2025-03-06,Invoice,99159520.0,103,17,161.5
2025-03-07,Receipt,,110,15,299.85
2025-03-07,Receipt,,109,19,665.0
2025-03-07,Invoice,79212676.0,112,9,40.5
2025-03-07,Invoice,45540424.0,101,10,85.0
2025-03-07,Receipt,,103,9,85.5
2025-03-07,Invoice,64119726.0,106,6,330.0
2025-03-07,Receipt,,111,3,22.5
2025-03-08,Receipt,,112,13,58.5
2025-03-08,Receipt,,103,11,104.5
2025-03-08,Invoice,81415657.0,106,8,440.0
2025-03-08,Receipt,,104,12,480.0
2025-03-08,Receipt,,103,14,133.0
2025-03-08,Receipt,,109,17,595.0
2025-03-08,Receipt,,105,4,319.96
2025-03-08,Invoice,74252420.0,107,20,499.8
2025-03-08,Receipt,,105,10,799.9
2025-03-09,Receipt,,108,5,72.5
2025-03-09,Receipt,,109,3,105.0
2025-03-09,Receipt,,106,5,275.0
2025-03-09,Invoice,71969657.0,110,19,379.81
2025-03-09,Invoice,53826716.0,103,4,38.0
2025-03-09,Receipt,,109,6,210.0
2025-03-10,Invoice,27760841.0,105,10,799.9
2025-03-10,Receipt,,108,12,174.0
2025-03-10,Invoice,27760841.0,104,2,80.0
2025-03-11,Receipt,,106,13,715.0
2025-03-11,Receipt,,108,5,72.5
2025-03-11,Receipt,,107,7,174.93
2025-03-11,Receipt,,111,16,120.0
2025-03-11,Receipt,,109,4,140.0
2025-03-11,Receipt,,109,6,210.0
2025-03-11,Invoice,21127115.0,112,20,90.0
2025-03-11,Receipt,,101,14,119.0
2025-03-12,Invoice,98860009.0,111,3,22.5
2025-03-12,Receipt,,104,15,600.0
2025-03-12,Receipt,,109,6,210.0
2025-03-12,Receipt,,102,17,14.45
2025-03-12,Receipt,,106,6,330.0
2025-03-12,Invoice,6323852.0,110,15,299.85
2025-03-12,Receipt,,109,1,35.0
2025-03-12,Invoice,44349361.0,102,11,9.35
2025-03-12,Receipt,,105,1,79.99
2025-03-12,Receipt,,101,14,119.0
2025-03-12,Receipt,,110,16,319.84
2025-03-12,Receipt,,105,4,319.96
2025-03-12,Invoice,89774697.0,103,2,19.0
2025-03-13,Receipt,,102,15,12.75
2025-03-13,Receipt,,101,5,42.5
2025-03-13,Receipt,,107,14,349.86
2025-03-13,Invoice,26054020.0,101,4,34.0
2025-03-14,Receipt,,103,10,95.0
2025-03-14,Receipt,,108,8,116.0
2025-03-14,Receipt,,103,16,152.0
2025-03-14,Receipt,,103,7,66.5
2025-03-14,Invoice,78270025.0,106,16,880.0
2025-03-14,Receipt,,111,10,75.0
2025-03-14,Receipt,,104,1,40.0
2025-03-15,Receipt,,101,18,153.0
2025-03-15,Invoice,56581473.0,104,17,680.0
2025-03-15,Receipt,,110,5,99.95
2025-03-15,Invoice,98860009.0,112,5,22.5
2025-03-15,Receipt,,108,6,87.0
2025-03-15,Receipt,,104,19,760.0
2025-03-15,Receipt,,109,12,420.0
2025-03-15,Receipt,,102,4,3.4
2025-03-16,Receipt,,106,18,990.0
2025-03-16,Receipt,,112,20,90.0
2025-03-16,Invoice,10752378.0,111,13,97.5
2025-03-16,Receipt,,106,10,550.0
2025-03-16,Invoice,21127115.0,106,10,550.0
2025-03-16,Receipt,,112,4,18.0
2025-03-16,Invoice,9335534.0,103,12,114.0
2025-03-16,Receipt,,102,3,2.55
2025-03-16,Receipt,,101,9,76.5
2025-03-17,Invoice,73932360.0,105,14,1119.86
2025-03-17,Invoice,89774697.0,109,18,630.0
2025-03-17,Invoice,71969657.0,102,20,17.0
2025-03-17,Invoice,84525678.0,106,20,1100.0
2025-03-17,Receipt,,110,10,199.9
2025-03-17,Invoice,14508768.0,101,17,144.5
2025-03-17,Receipt,,106,20,1100.0
2025-03-17,Invoice,78270025.0,103,5,47.5
2025-03-18,Receipt,,111,7,52.5
2025-03-18,Receipt,,109,16,560.0
2025-03-18,Receipt,,110,16,319.84
2025-03-18,Invoice,66344695.0,105,1,79.99
2025-03-18,Receipt,,105,1,79.99
2025-03-18,Invoice,63709724.0,101,8,68.0
2025-03-19,Receipt,,109,15,525.0
2025-03-19,Receipt,,111,8,60.0
2025-03-19,Receipt,,109,10,350.0
2025-03-19,Receipt,,104,13,520.0
2025-03-19,Receipt,,106,1,55.0
2025-03-19,Receipt,,101,13,110.5
2025-03-19,Receipt,,107,17,424.83
2025-03-19,Receipt,,112,3,13.5
2025-03-19,Receipt,,112,8,36.0
2025-03-19,Receipt,,110,14,279.86
2025-03-19,Receipt,,110,13,259.87
2025-03-20,Receipt,,109,7,245.0
2025-03-20,Receipt,,109,5,175.0
2025-03-20,Receipt,,109,17,595.0
2025-03-20,Invoice,79089901.0,109,10,350.0
2025-03-20,Invoice,91858555.0,103,7,66.5
2025-03-20,Receipt,,107,19,474.81
2025-03-20,Receipt,,102,3,2.55
2025-03-20,Receipt,,105,9,719.91
2025-03-20,Receipt,,107,1,24.99
2025-03-21,Receipt,,106,4,220.0
2025-03-21,Receipt,,109,5,175.0
2025-03-21,Invoice,21127115.0,108,18,261.0
2025-03-21,Receipt,,104,17,680.0
2025-03-21,Receipt,,111,8,60.0
2025-03-21,Receipt,,111,6,45.0
2025-03-21,Invoice,37028180.0,110,14,279.86
2025-03-21,Receipt,,111,10,75.0
2025-03-22,Receipt,,102,17,14.45
2025-03-22,Receipt,,108,9,130.5
2025-03-22,Receipt,,101,18,153.0
2025-03-22,Invoice,29597483.0,112,18,81.0
2025-03-22,Receipt,,109,15,525.0
2025-03-23,Receipt,,103,5,47.5
2025-03-23,Invoice,98860009.0,105,10,799.9
2025-03-23,Invoice,85822412.0,108,17,246.5
2025-03-23,Receipt,,107,10,249.9
2025-03-24,Receipt,,112,13,58.5
2025-03-24,Invoice,85758349.0,112,16,72.0
2025-03-24,Invoice,78270025.0,101,10,85.0
2025-03-24,Invoice,14508768.0,109,10,350.0
2025-03-24,Receipt,,109,1,35.0
2025-03-24,Receipt,,111,14,105.0
2025-03-25,Receipt,,103,14,133.0
2025-03-25,Receipt,,112,10,45.0
2025-03-25,Receipt,,103,6,57.0
2025-03-25,Receipt,,112,8,36.0
2025-03-25,Invoice,99159520.0,105,10,799.9
2025-03-25,Receipt,,102,9,7.65
2025-03-26,Receipt,,107,1,24.99
2025-03-26,Invoice,72148284.0,103,15,142.5
2025-03-26,Invoice,72148284.0,106,3,165.0
2025-03-26,Receipt,,108,20,290.0
2025-03-26,Invoice,74252420.0,112,5,22.5
2025-03-26,Invoice,17637794.0,102,9,7.65
2025-03-26,Receipt,,107,18,449.82
2025-03-26,Receipt,,105,5,399.95
2025-03-26,Invoice,79212676.0,112,18,81.0
2025-03-26,Receipt,,107,6,149.94
2025-03-27,Receipt,,108,17,246.5
2025-03-27,Receipt,,111,3,22.5
2025-03-27,Invoice,4308421.0,110,7,139.93
2025-03-27,Receipt,,107,7,174.93
2025-03-27,Receipt,,102,17,14.45
2025-03-27,Receipt,,106,15,825.0
2025-03-27,Invoice,44349361.0,102,12,10.2
2025-03-27,Receipt,,112,7,31.5
2025-03-28,Invoice,79089901.0,108,4,58.0
2025-03-28,Receipt,,102,12,10.2
2025-03-28,Receipt,,106,7,385.0
2025-03-28,Invoice,53826716.0,110,13,259.87
2025-03-28,Receipt,,108,7,101.5
2025-03-28,Receipt,,107,17,424.83
2025-03-28,Invoice,72148284.0,110,16,319.84
2025-03-28,Receipt,,107,20,499.8
2025-03-28,Invoice,4308421.0,111,11,82.5
2025-03-29,Invoice,10752378.0,108,3,43.5
2025-03-29,Invoice,63709724.0,101,10,85.0
2025-03-29,Receipt,,112,15,67.5
2025-03-29,Receipt,,104,6,240.0
2025-03-29,Receipt,,112,10,45.0
2025-03-29,Receipt,,101,10,85.0
2025-03-29,Invoice,30725714.0,107,5,124.95
2025-03-29,Receipt,,101,18,153.0
2025-03-29,Receipt,,105,11,879.89
2025-03-29,Receipt,,106,20,1100.0
2025-03-29,Receipt,,106,2,110.0
2025-03-30,Receipt,,104,13,520.0
2025-03-30,Receipt,,110,12,239.88
2025-03-30,Receipt,,103,12,114.0
2025-03-30,Receipt,,101,13,110.5
2025-03-30,Receipt,,110,5,99.95
2025-03-30,Invoice,4180968.0,112,2,9.0
2025-03-30,Invoice,73932360.0,101,20,170.0
2025-03-31,Invoice,79089901.0,107,5,124.95
2025-03-31,Receipt,,101,10,85.0
2025-03-31,Receipt,,110,6,119.94
2025-03-31,Receipt,,103,18,171.0
2025-03-31,Invoice,91858555.0,109,5,175.0
2025-04-01,Receipt,,109,12,420.0
2025-04-01,Receipt,,108,10,145.0
2025-04-01,Invoice,98860009.0,112,17,76.5
2025-04-01,Invoice,29597483.0,108,20,290.0
2025-04-01,Receipt,,110,9,179.91
2025-04-02,Receipt,,111,2,15.0
2025-04-02,Invoice,42436584.0,109,18,630.0
2025-04-02,Receipt,,106,18,990.0
2025-04-02,Receipt,,106,12,660.0
2025-04-02,Receipt,,112,6,27.0
